millis,unixtime,datetime,RTC_DS1307,Feeder A,Liters Drank
701, 1507487008, 2017/10/8 18:23:28,A
millis,Sensor
26594375, 5
26594385, -5
26594550, 5
26594567, -5
26594572, 5
26594586, -5
26594656, 5
26594666, -5
26594802, 3
26594869, -3
26594956, 3
26595053, -3
26595054, 3
26595057, -3
26605721, 3
26605724, -3
26605727, 3
26605731, -3
26605753, 3
26605764, -3
26610751, 5
26610850, -5
26611259, 5
26611320, -5
26613437, 3
26613543, -3
26613549, 3
26613551, -3
26613552, 3
26613554, -3
26618061, 5
26618102, -5
26618161, 5
26618177, -5
26618237, 5
26618244, -5
26618263, 5
26618323, -5
26618333, 5
26618356, -5
26618416, 5
26618419, -5
26618441, 5
26618534, -5
26623859, 5
26623883, -5
26628128, 5
26628222, -5
26628339, 5
26628400, -5
26628471, 5
26628476, -5
26628515, 5
26628572, -5
26628645, 5
26628660, -5
26628708, 5
26628752, -5
26698073, 5
26698170, -5
26698245, 5
26698252, -5
26698267, 5
26698272, -5
26698404, 5
26698439, -5
26698524, 5
26698526, -5
26698554, 5
26698637, -5
26726535, 6
26726603, -6
26733064, 5
26733124, -5
26733132, 5
26733140, -5
26733211, 5
26733218, -5
26733246, 5
26733303, -5
26733383, 5
26733414, -5
26733447, 5
26733457, -5
26733467, 5
26733474, -5
26733475, 5
26733477, -5
26737601, 3
26737690, -3
26757544, 3
26757557, -3
26757563, 3
26757573, -3
26757583, 3
26757587, -3
26768963, 3
26769018, -3
26773641, 5
26773648, -5
26773650, 5
26773738, -5
26799198, 5
26799202, -5
26799214, 5
26799284, -5
26799295, 5
26799308, -5
26799365, 5
26799370, -5
26799400, 5
26799471, -5
26799554, 5
26799610, -5
26799697, 5
26799770, -5
26799855, 5
26799869, -5
26799891, 5
26799910, -5
26799922, 5
26799929, -5
26805013, 3
26805084, -3
26805104, 3
26805112, -3
26805166, 3
26805167, -3
26805169, 3
26805173, -3
26805178, 3
26805253, -3
26819850, 5
26819929, -5
26820177, 5
26820213, -5
26821188, 3
26821243, -3
26821257, 3
26821262, -3
26852648, 3
26852717, -3
26854212, 5
26854251, -5
26854278, 5
26854281, -5
26854331, 5
26854414, -5
26854494, 5
26854566, -5
26854664, 5
26854680, -5
26854714, 5
26854723, -5
26854813, 5
26854851, -5
26866586, 3
26866604, -3
26866709, 3
26866716, -3
26866761, 3
26866779, -3
26869485, 5
26869493, -5
26869519, 5
26869555, -5
26869567, 5
26869576, -5
26869585, 5
26869590, -5
26869592, 5
26869593, -5
26869675, 5
26869733, -5
26869810, 5
26869820, -5
26869846, 5
26869893, -5
26869908, 5
26869913, -5
26899822, 5
26899871, -5
26900137, 5
26900179, -5
26900210, 5
26900211, -5
26900357, 5
26900362, -5
26903447, 3
26903516, -3
26903790, 3
26903868, -3
26916013, 5
26916073, -5
26916196, 5
26916239, -5
26916338, 5
26916398, -5
26925961, 6
26925997, -6
26926338, 6
26926387, -6
26945705, 5
26945731, -5
26945737, 5
26945807, -5
26945822, 5
26945826, -5
26946043, 5
26946112, -5
26946205, 5
26946269, -5
26946368, 5
26946413, -5
26946429, 5
26946435, -5
26948964, 3
26948978, -3
26949148, 3
26949149, -3
26949154, 3
26949245, -3
26949339, 3
26949355, -3
26962775, 3
26962826, -3
26966761, 5
26966864, -5
26966937, 5
26966950, -5
26966965, 5
26967025, -5
26967105, 5
26967110, -5
26967132, 5
26967201, -5
26967276, 5
26967279, -5
26967317, 5
26967361, -5
26977507, 3
26977526, -3
27014020, 5
27014127, -5
27014206, 5
27014213, -5
27014230, 5
27014301, -5
27014377, 5
27014451, -5
27017217, 3
27017316, -3
27017399, 3
27017485, -3
27017486, 3
27017489, -3
27049324, 5
27049336, -5
27049364, 5
27049422, -5
27049672, 5
27049728, -5
27049736, 5
27049744, -5
27049823, 5
27049827, -5
27049865, 5
27049905, -5
27049908, 5
27049909, -5
27053875, 6
27053953, -6
27053988, 6
27053990, -6
27054103, 6
27054119, -6
27070965, 3
27071039, -3
27071050, 3
27071067, -3
27074096, 5
27074114, -5
27074161, 5
27074168, -5
27074236, 5
27074312, -5
27074325, 5
27074330, -5
27074400, 5
27074470, -5
27074492, 5
27074504, -5
27271686, 2
27271690, -2
27271721, 2
27271789, -2
27271805, 2
27271840, -2
27271896, 2
27271923, -2
27271960, 2
27272103, -2
27272114, 2
27272115, -2
27272146, 2
27272264, -2
27272266, 2
27272282, -2
27272286, 2
27272294, -2
27299251, 4
27299282, -4
27299337, 4
27299339, -4
27310281, 6
27310303, -6
27342987, 5
27343008, -5
27387039, 3
27387059, -3
27405455, 6
27405467, -6
27405534, 6
27405536, -6
27419553, 2
27419669, -2
27419681, 2
27419705, -2
27419709, 2
27419713, -2
27419735, 2
27419739, -2
27419740, 2
27419871, -2
27419923, 2
27420153, -2
27446209, 3
27446234, -3
27446395, 3
27446409, -3
27446413, 3
27446422, -3
27446581, 3
27446599, -3
27453336, 5
27453356, -5
27514284, 2
27514323, -2
27514451, 2
27514465, -2
27514549, 2
27514551, -2
27522979, 5
27522985, -5
27523045, 5
27523048, -5
27532149, 3
27532184, -3
27532268, 3
27532303, -3
27532475, 3
27532484, -3
27578643, 5
27578649, -5
27578660, 5
27578670, -5
27599959, 5
27599979, -5
27600015, 5
27600019, -5
27600081, 5
27600160, -5
27600228, 5
27600233, -5
27600278, 5
27600311, -5
27600322, 5
27600328, -5
27600391, 5
27600403, -5
27600416, 5
27600435, -5
27600458, 5
27600465, -5
27600503, 5
27600507, -5
27600509, 5
27600510, -5
27711284, 3
27711307, -3
27731493, 3
27731499, -3
27767341, 3
27767344, -3
27782509, 3
27782558, -3
27782794, 3
27782804, -3
27807244, 3
27807352, -3
27834463, 5
27834474, -5
27834476, 5
27834501, -5
27834564, 5
27834565, -5
27834566, 5
27834575, -5
27851367, 3
27851412, -3
27851555, 3
27851593, -3
27851629, 3
27851654, -3
27914260, 3
27914268, -3
27914451, 3
27914483, -3
27914641, 3
27914648, -3
27914678, 3
27914681, -3
27914692, 3
27914694, -3
27950991, 3
27951001, -3
27951365, 3
27951374, -3
27951549, 3
27951563, -3
27951621, 3
27951634, -3
27967709, 3
27967719, -3
27967892, 3
27967897, -3
27967899, 3
27967917, -3
27967987, 3
27968000, -3
27968001, 3
27968006, -3
27994901, 3
27994912, -3
27994981, 3
27994995, -3
27994996, 3
27994999, -3
28026145, 3
28026150, -3
28047448, 3
28047470, -3
28047643, 3
28047650, -3
28047834, 3
28047927, -3
28090625, 3
28090633, -3
28091272, 3
28091281, -3
28091356, 3
28091371, -3
28112684, 3
28112713, -3
28112883, 3
28112915, -3
28128680, 3
28128690, -3
28128872, 3
28128880, -3
28129080, 3
28129113, -3
28129293, 3
28129324, -3
28145007, 3
28145016, -3
28145184, 3
28145217, -3
28145593, 3
28145644, -3
28145664, 3
28145689, -3
28166874, 3
28166896, -3
28167080, 3
28167096, -3
28167155, 3
28167186, -3
28167195, 3
28167196, -3
28187340, 3
28187378, -3
28187537, 3
28187541, -3
28187726, 3
28187728, -3
28187817, 3
28187851, -3
28187919, 3
28187921, -3
28210252, 3
28210256, -3
28210292, 3
28210301, -3
28210307, 3
28210326, -3
28228370, 6
28228373, -6
28228405, 6
28228481, -6
28228585, 6
28228686, -6
28228688, 6
28228695, -6
28238130, 3
28238150, -3
28238237, 3
28238254, -3
28249059, 5
28249060, -5
28249073, 5
28249081, -5
28259749, 6
28259778, -6
28263657, 3
28263675, -3
28264077, 3
28264120, -3
28264298, 3
28264315, -3
28284420, 6
28284429, -6
28284434, 6
28284531, -6
28284594, 6
28284691, -6
28284706, 6
28284712, -6
28284776, 6
28284791, -6
28284798, 6
28284851, -6
28284856, 6
28284878, -6
28297585, 3
28297590, -3
28298061, 3
28298078, -3
28298080, 3
28298084, -3
28306027, 3
28306104, -3
28306128, 3
28306145, -3
28313741, 5
28313763, -5
28313910, 5
28313989, -5
28336212, 3
28336221, -3
28336393, 3
28336399, -3
28343371, 5
28343442, -5
28343451, 5
28343457, -5
28355274, 5
28355385, -5
28355396, 5
28355401, -5
28355448, 5
28355452, -5
28355469, 5
28355544, -5
28355685, 5
28355688, -5
28363296, 6
28363299, -6
28363324, 6
28363396, -6
28363584, 6
28363587, -6
28363658, 6
28363735, -6
28368758, 3
28368763, -3
28368965, 3
28368971, -3
28369356, 3
28369371, -3
28369441, 3
28369463, -3
28375715, 3
28375731, -3
28375885, 3
28375887, -3
28375889, 3
28375918, -3
28375955, 3
28375980, -3
28383525, 2
28383529, -2
28389659, 3
28389694, -3
28389840, 3
28389919, -3
28390024, 3
28390051, -3
28390103, 3
28390125, -3
28390126, 3
28390128, -3
28402428, 6
28402547, -6
28402556, 6
28402557, -6
28403259, 3
28403262, -3
28403441, 3
28403467, -3
28403640, 3
28403673, -3
28403905, 3
28403917, -3
28420323, 3
28420335, -3
28420341, 3
28420350, -3
28420510, 3
28420548, -3
28420719, 3
28420753, -3
28420859, 3
28420872, -3
28423062, 3
28423083, -3
28423163, 3
28423176, -3
28423235, 3
28423239, -3
28423245, 3
28423337, -3
28434131, 5
28434158, -5
28434170, 5
28434187, -5
28434288, 5
28434313, -5
28434334, 5
28434352, -5
28434450, 5
28434491, -5
28437202, 3
28437213, -3
28437219, 3
28437235, -3
28445740, 6
28445839, -6
28445917, 6
28446020, -6
28446085, 6
28446112, -6
28446121, 5
28446124, -5
28446154, 6
28446161, -6
28446181, 5
28446208, -5
28446218, 5
28446288, -5
28446307, 5
28446310, -5
28446534, 5
28446541, -5
28446561, 5
28446584, -5
28450184, 2
28450186, -2
28450195, 2
28450212, -2
28450262, 2
28450301, -2
28450326, 2
28450447, -2
28450448, 2
28450449, -2
28450450, 2
28450452, -2
28450453, 2
28450455, -2
28450456, 2
28450460, -2
28450488, 2
28450490, -2
28450497, 2
28450570, -2
28450580, 2
28453901, 3
28453902, -2
28453915, -3
28454419, 3
28454428, -3
28463742, 6
28463800, -6
28471019, 3
28471024, -3
28471206, 3
28471224, -3
28471291, 3
28471307, -3
28473491, 5
28473576, -5
28473646, 5
28473650, -5
28473663, 5
28473676, -5
28473810, 5
28473817, -5
28473831, 5
28473842, -5
28473875, 5
28473901, -5
28473902, 5
28473905, -5
28476646, 3
28476660, -3
28476683, 3
28476711, -3
28476802, 3
28476851, -3
28482197, 3
28482206, -3
28482363, 3
28482392, -3
28482413, 3
28482433, -3
28488486, 3
28488492, -3
28488529, 3
28488551, -3
28488574, 3
28488587, -3
28488673, 3
28488772, -3
28488782, 3
28488788, -3
28492956, 5
28492964, -5
28492969, 5
28492982, -5
28498755, 5
28498797, -5
28502383, 5
28502398, -5
28502549, 5
28502556, -5
28502562, 5
28502599, -5
28504227, 6
28504338, -6
28504411, 6
28504416, -6
28506266, 3
28506272, -3
28515291, 5
28515300, -5
28527583, 5
28527644, -5
28527726, 5
28527730, -5
28527744, 5
28527754, -5
28527891, 5
28527897, -5
28527912, 5
28528000, -5
28529138, 3
28529143, -3
28529575, 3
28529633, -3
28535523, 5
28535528, -5
28535838, 5
28535857, -5
28538279, 3
28538360, -3
28539698, 5
28539787, -5
28539848, 5
28539850, -5
28539869, 5
28539885, -5
28540023, 5
28540029, -5
28540045, 5
28540135, -5
28540136, 5
28540137, -5
28540138, 5
28540139, -5
28540218, 5
28540286, -5
28540289, 5
28540291, -5
28546450, 3
28546479, -3
28546497, 6
28546501, -6
28546610, 3
28546614, -3
28546836, 3
28546842, -3
28547045, 3
28547087, -3
28547098, 3
28547116, -3
28561187, 5
28561209, -5
28563480, 3
28563489, -3
28563503, 3
28563514, -3
28563703, 3
28563715, -3
28563907, 3
28563920, -3
28564104, 3
28564121, -3
28564156, 3
28564188, -3
28570802, 5
28570808, -5
28570818, 5
28570834, -5
28570972, 5
28570999, -5
28583619, 2
28583624, -2
28583695, 2
28583740, -2
28583868, 2
28583895, -2
28583899, 2
28583904, -2
28583905, 2
28583907, -2
28584007, 2
28584030, -2
28584184, 5
28584200, -5
28591723, 3
28591807, -3
28591885, 3
28591976, -3
28603248, 3
28603256, -3
28603273, 3
28603293, -3
28603440, 3
28603467, -3
28603639, 3
28603650, -3
28603662, 3
28603723, -3
28603842, 3
28603942, -3
28609102, 3
28609116, -3
28609161, 3
28609234, -3
28620320, 3
28620378, -3
28620435, 3
28620507, -3
28620517, 3
28620532, -3
28621340, 3
28621346, -3
28621353, 3
28621370, -3
28621562, 3
28621575, -3
28621761, 3
28621849, -3
28621851, 3
28621852, -3
28629357, 2
28629426, -2
28629435, 2
28629476, -2
28629481, 2
28629499, -2
28629509, 2
28629599, -2
28629613, 2
28629616, -2
28629617, 2
28629619, -2
28629700, 2
28629730, -2
28632032, 3
28632052, -3
28632205, 3
28632229, -3
28632388, 3
28632408, -3
28632548, 3
28632557, -3
28632563, 3
28632626, -3
28632635, 3
28632640, -3
28648889, 3
28648902, -3
28649058, 3
28649083, -3
28649243, 3
28649275, -3
28649427, 3
28649463, -3
28649497, 3
28649533, -3
28680056, 3
28680065, -3
28680243, 3
28680261, -3
28680422, 3
28680440, -3
28680501, 3
28680536, -3
28680537, 3
28680540, -3
28683420, 5
28683437, -5
28686586, 2
28686705, -2
28686728, 2
28686732, -2
28686736, 2
28686826, -2
28686837, 2
28686842, -2
28686844, 2
28686849, -2
28686908, 2
28686914, -2
28686931, 2
28686954, -2
28688689, 2
28688691, -2
28688727, 2
28688735, -2
28688748, 2
28688797, -2
28688814, 2
28688843, -2
28688910, 2
28688966, -2
28688970, 2
28690479, -2
28691237, 3
28691244, -3
28691414, 3
28691426, -3
28691489, 3
28691504, -3
28703781, 5
28703844, -5
28703926, 5
28703937, -5
28703945, 5
28703993, -5
28705634, 3
28705652, -3
28705806, 3
28705890, -3
28705913, 3
28705921, -3
28705922, 3
28705923, -3
28705925, 3
28705926, -3
28705927, 3
28705934, -3
28705991, 3
28706027, -3
28706039, 3
28706066, -3
28706073, 3
28706099, -3
28711020, 6
28711050, -6
28718753, 3
28718787, -3
28724941, 3
28724973, -3
28725126, 3
28725154, -3
28725314, 3
28725342, -3
28725402, 3
28725425, -3
28725426, 3
28725428, -3
28745864, 3
28745880, -3
28745901, 3
28745942, -3
28745963, 3
28745975, -3
28748449, 5
28748459, -5
28748790, 5
28748832, -5
28748848, 5
28748866, -5
28756509, 3
28756535, -3
28756702, 3
28756759, -3
28766112, 5
28766118, -5
28766210, 5
28766213, -5
28772085, 3
28772091, -3
28772099, 3
28772178, -3
28772270, 3
28772295, -3
28772456, 3
28772540, -3
28772548, 3
28772579, -3
28783531, 3
28783559, -3
28783629, 3
28783648, -3
28783713, 3
28783747, -3
28783794, 3
28783819, -3
28793450, 2
28793482, -2
28793607, 2
28793657, -2
28793680, 2
28793693, -2
28793735, 2
28793744, -2
28795937, 3
28795945, -3
28796147, 3
28796175, -3
28796183, 3
28796189, -3
28796286, 3
28796291, -3
28796454, 3
28796468, -3
28796525, 3
28796527, -3
28808433, 5
28808438, -5
28808444, 5
28808455, -5
28808608, 5
28808621, -5
28808978, 3
28808986, -3
28810546, 6
28810550, -6
28810570, 6
28810650, -6
28810733, 6
28810740, -6
28810764, 6
28810824, -6
28826075, 3
28826097, -3
28826170, 3
28826177, -3
28827208, 3
28827214, -3
28827392, 3
28827395, -3
28827396, 3
28827427, -3
28827445, 3
28827481, -3
28827582, 3
28827632, -3
28827676, 3
28827700, -3
28827701, 3
28827705, -3
28836737, 5
28836745, -5
28836756, 5
28836827, -5
28842769, 3
28842790, -3
28842944, 3
28842966, -3
28843126, 3
28843132, -3
28843168, 3
28843173, -3
28843176, 3
28843204, -3
28844563, 5
28844620, -5
28852373, 3
28852414, -3
28852545, 3
28852584, -3
28852601, 3
28852636, -3
28852655, 3
28852665, -3
28859623, 3
28859637, -3
28859784, 3
28859791, -3
28859799, 3
28859813, -3
28859972, 3
28859996, -3
28860063, 3
28860070, -3
28864563, 5
28864567, -5
28864631, 5
28864635, -5
28868743, 3
28868774, -3
28868847, 3
28868851, -3
28868853, 3
28868854, -3
28872832, 3
28872844, -3
28873008, 3
28873096, -3
28873097, 3
28873098, -3
28874866, 5
28874870, -5
28874884, 5
28874951, -5
28875057, 5
28875065, -5
28875069, 5
28875080, -5
28875229, 5
28875237, -5
28875245, 5
28875257, -5
28885445, 3
28885455, -3
28885462, 3
28885474, -3
28885642, 3
28885714, -3
28887616, 5
28887633, -5
28887786, 5
28887805, -5
28888160, 3
28888167, -3
28888305, 3
28888412, -3
28888419, 3
28888427, -3
28912159, 5
28912188, -5
28929867, 5
28929933, -5
28931724, 5
28931763, -5
28931897, 5
28931900, -5
28931905, 5
28931916, -5
28932027, 5
28932043, -5
28932050, 5
28932092, -5
28932125, 5
28932129, -5
28941811, 5
28941827, -5
28946325, 5
28946394, -5
28946477, 5
28946486, -5
28946494, 5
28946551, -5
28946566, 5
28946578, -5
28948127, 2
28948149, -2
28948204, 2
28948246, -2
28948255, 2
28948295, -2
28948375, 2
28948408, -2
28948409, 2
28948454, -2
28948460, 2
28948540, -2
28953677, 5
28953696, -5
28965917, 5
28965924, -5
28989016, 5
28989050, -5
28989198, 5
28989222, -5
28989376, 5
28989394, -5
29001687, 3
29001721, -3
29001854, 3
29001887, -3
29025433, 5
29025454, -5
29025565, 5
29025575, -5
29025583, 5
29025631, -5
29027876, 3
29027887, -3
29028024, 3
29028089, -3
29028097, 3
29028098, -3
29047951, 3
29047988, -3
29048039, 3
29048048, -3
29048062, 3
29048072, -3
29048114, 3
29048199, -3
29048205, 3
29048207, -3
29066120, 5
29066193, -5
29066266, 5
29066274, -5
29066286, 5
29066318, -5
29066328, 5
29066339, -5
29069236, 2
29069252, -2
29069260, 2
29069310, -2
29069325, 2
29069453, -2
29069455, 2
29069464, -2
29069466, 2
29069622, -2
29128861, 3
29128957, -3
29129035, 3
29129046, -3
29129056, 3
29129062, -3
29167544, 5
29167617, -5
29255247, 5
29255254, -5
29255401, 5
29255460, -5
29255480, 5
29255482, -5
29267336, 3
29267360, -3
29267489, 3
29267578, -3
29267580, 3
29267582, -3
29298720, 3
29298729, -3
29298886, 3
29298981, -3
29298982, 3
29298983, -3
29326468, 3
29326481, -3
29326617, 3
29326706, -3
29326718, 3
29326727, -3
29360739, 5
29360743, -5
29360768, 5
29360850, -5
29363607, 5
29363695, -5
29372025, 6
29372123, -6
29399963, 5
29399976, -5
29399988, 5
29400049, -5
29400187, 6
29400270, -6
29400278, 5
29400285, -5
29400297, 5
29400304, -5
29400381, 6
29400413, -6
29411914, 5
29411932, -5
29412108, 5
29412123, -5
29413210, 5
29413220, -5
29413231, 5
29413293, -5
29413372, 5
29413379, -5
29413392, 5
29413454, -5
29413531, 5
29413535, -5
29413551, 5
29413614, -5
29413616, 5
29413617, -5
29429530, 5
29429609, -5
29429686, 5
29429761, -5
29429847, 5
29429897, -5
29434296, 5
29434302, -5
29434341, 5
29434368, -5
29440800, 6
29440891, -6
29441031, 6
29441067, -6
29441095, 6
29441100, -6
29441161, 6
29441223, -6
29454637, 6
29454731, -6
29454760, 6
29454763, -6
29454764, 6
29454765, -6
29454829, 6
29454912, -6
29454943, 6
29454945, -6
29455034, 3
29455039, -3
29455053, 3
29455089, -3
29455179, 3
29455276, -3
29455282, 3
29455283, -3
29463639, 6
29463649, -6
29463656, 6
29463727, -6
29474374, 5
29474385, -5
29474393, 5
29474469, -5
29474542, 5
29474551, -5
29474560, 5
29474623, -5
29474702, 5
29474708, -5
29474718, 5
29474797, -5
29480476, 3
29480507, -3
29480641, 3
29480646, -3
29480682, 3
29480737, -3
29480801, 3
29480883, -3
29480887, 3
29480888, -3
29487661, 5
29487735, -5
29487822, 5
29487894, -5
29496093, 5
29496165, -5
29498741, 3
29498750, -3
29498766, 3
29498814, -3
29498891, 3
29498896, -3
29498916, 3
29498985, -3
29498990, 3
29498994, -3
29516597, 5
29516656, -5
29516738, 5
29516745, -5
29516752, 5
29516840, -5
29516845, 5
29516846, -5
29516897, 5
29516971, -5
29518501, 3
29518504, -3
29518664, 3
29518749, -3
29518755, 3
29518764, -3
29518765, 3
29518766, -3
29524264, 5
29524336, -5
29524415, 5
29524487, -5
29524504, 5
29524508, -5
29538028, 5
29538104, -5
29538179, 5
29538185, -5
29538199, 5
29538256, -5
29538332, 5
29538340, -5
29538350, 5
29538394, -5
29538401, 5
29538402, -5
29553446, 3
29553451, -3
29553588, 3
29553636, -3
29558133, 5
29558219, -5
29558301, 5
29558308, -5
29558319, 5
29558379, -5
29558460, 5
29558467, -5
29558476, 5
29558537, -5
29566949, 5
29566958, -5
29566967, 5
29567029, -5
29567142, 5
29567170, -5
29567186, 5
29567193, -5
29576326, 3
29576329, -3
29576452, 3
29576476, -3
29584258, 5
29584351, -5
29594953, 3
29594966, -3
29594971, 3
29594978, -3
29595021, 3
29595031, -3
29595102, 3
29595192, -3
29595262, 3
29595344, -3
29595350, 3
29595351, -3
29595352, 3
29595354, -3
29597105, 5
29597110, -5
29597185, 5
29597251, -5
29597359, 5
29597428, -5
29597530, 5
29597592, -5
29597608, 5
29597613, -5
29612561, 5
29612569, -5
29612584, 5
29612669, -5
29612729, 5
29612734, -5
29612746, 5
29612796, -5
29615979, 2
29615986, -2
29616061, 2
29616084, -2
29617412, 3
29617489, -3
29617492, 3
29617494, -3
29617495, 3
29617496, -3
29620979, 5
29621068, -5
29621176, 5
29621203, -5
29621298, 5
29621370, -5
29621465, 5
29621521, -5
29627973, 5
29627992, -5
29628122, 5
29628125, -5
29628144, 5
29628203, -5
29628222, 5
29628226, -5
29629501, 5
29629589, -5
29629676, 5
29629731, -5
29642414, 5
29642423, -5
29642563, 5
29642590, -5
29642774, 5
29642789, -5
29647047, 3
29647055, -3
29647064, 3
29647078, -3
29647217, 3
29647296, -3
29647302, 3
29647314, -3
29647385, 3
29647469, -3
29647473, 3
29647474, -3
29656181, 5
29656185, -5
29656203, 5
29656272, -5
29656354, 5
29656360, -5
29656375, 5
29656424, -5
29656511, 5
29656519, -5
29656530, 5
29656602, -5
29661743, 3
29661755, -3
29661891, 3
29661920, -3
29662050, 3
29662139, -3
29662143, 3
29662144, -3
29673034, 5
29673115, -5
29673183, 5
29673255, -5
29673834, 3
29673857, -3
29673969, 3
29673979, -3
29673984, 3
29673987, -3
29673990, 3
29673993, -3
29679906, 3
29679929, -3
29680037, 3
29680076, -3
29680137, 3
29680146, -3
29695766, 5
29695772, -5
29695781, 5
29695892, -5
29695960, 5
29695961, -5
29695980, 5
29696037, -5
29712211, 3
29712295, -3
29712306, 3
29712314, -3
29729726, 3
29729739, -3
29729880, 3
29729965, -3
29747999, 3
29748011, -3
29748020, 3
29748086, -3
29769656, 3
29769704, -3
29786246, 3
29786339, -3
29786342, 3
29786344, -3
29803408, 3
29803422, -3
29803511, 3
29803534, -3
29807836, 5
29807840, -5
29807858, 5
29807911, -5
29807942, 5
29807946, -5
29808009, 5
29808011, -5
29808017, 5
29808040, -5
29808074, 5
29808083, -5
29808114, 5
29808123, -5
29817008, 5
29817015, -5
29817078, 5
29817123, -5
29817213, 5
29817217, -5
29817227, 5
29817269, -5
29817282, 5
29817294, -5
29817296, 5
29817300, -5
29824275, 5
29824296, -5
29824359, 5
29824369, -5
29824373, 5
29824377, -5
29824966, 3
29825060, -3
29825067, 3
29825077, -3
29833391, 3
29833412, -3
29833545, 3
29833645, -3
29836483, 5
29836493, -5
29836653, 5
29836670, -5
29836740, 5
29836748, -5
29838562, 3
29838572, -3
29838722, 3
29838804, -3
29850404, 4
29850459, -4
29850579, 4
29850650, -4
29856885, 3
29856891, -3
29856928, 3
29856935, -3
29866174, 5
29866184, -5
29867329, 2
29867338, -2
29867348, 2
29867359, -2
29867402, 2
29867445, -2
29867537, 2
29867542, -2
29867547, 2
29867581, -2
29867714, 2
29867746, -2
29881637, 5
29881641, -5
29881651, 5
29881659, -5
29881839, 5
29881868, -5
29881876, 5
29881886, -5
29888030, 3
29888061, -3
29888191, 3
29888281, -3
29902483, 3
29902512, -3
29902588, 3
29902593, -3
29902656, 3
29902753, -3
29902760, 3
29902763, -3
29907655, 3
29907662, -3
29907675, 3
29907689, -3
29907780, 3
29907810, -3
29907844, 3
29907859, -3
29911212, 6
29911311, -6
29913508, 5
29913513, -5
29913705, 5
29913773, -5
29919590, 5
29919620, -5
29920096, 2
29920118, -2
29920148, 2
29920202, -2
29920262, 2
29924750, 3
29924758, -3
29924820, 3
29924838, -3
29924891, 3
29924904, -3
29924915, 3
29924982, -3
29926628, 3
29926629, -2
29926684, -3
29928650, 3
29928653, -3
29928814, 3
29928819, -3
29928842, 3
29928851, -3
29928860, 3
29928876, -3
29928891, 3
29928894, -3
29943931, 3
29943943, -3
29944031, 3
29944040, -3
29946148, 5
29946218, -5
29946305, 5
29946317, -5
29946322, 5
29946340, -5
29946412, 5
29946417, -5
29946483, 5
29946511, -5
29946663, 5
29946690, -5
29946862, 5
29946872, -5
29948437, 2
29948456, -2
29948493, 2
29948544, -2
29948570, 2
29948585, -2
29948620, 2
29948712, -2
29948755, 2
29948797, -2
29948833, 2
29948863, -2
29948878, 2
29948925, -2
29948955, 2
29948987, -2
29949006, 2
29949038, -2
29949042, 2
29949116, -2
29949159, 2
29949182, -2
29949300, 2
29949312, -2
29949319, 2
29949336, -2
29951271, 3
29951298, -3
29951442, 3
29951474, -3
29951624, 3
29951652, -3
29951822, 3
29951827, -3
29951839, 3
29951845, -3
29951918, 3
29951931, -3
29951932, 3
29951939, -3
29956677, 3
29956750, -3
29956844, 3
29956934, -3
29960288, 4
29960324, -4
29960481, 4
29960508, -4
29960535, 4
29960556, -4
29960660, 4
29960722, -4
29965920, 2
29965924, -2
29965928, 2
29965945, -2
29965954, 2
29966006, -2
29966013, 2
29966028, -2
29966065, 2
29966081, -2
29966123, 2
29966182, -2
29966228, 2
29966236, -2
29966273, 2
29966310, -2
29966339, 2
29966349, -2
29966411, 2
29966417, -2
29966419, 2
29966420, -2
29969427, 3
29969454, -3
29969610, 3
29969616, -3
29969631, 3
29969638, -3
29969691, 3
29969712, -3
29971132, 3
29971143, -3
29971153, 3
29971155, -3
29971290, 3
29971314, -3
29971438, 3
29971514, -3
29971529, 3
29971537, -3
29971619, 5
29971620, -5
29971629, 5
29971645, -5
29971810, 5
29971830, -5
29971990, 5
29972003, -5
29972015, 5
29972074, -5
29972104, 5
29972112, -5
29975522, 5
29975572, -5
29975583, 5
29975611, -5
29980476, 3
29980485, -3
29980495, 3
29980506, -3
29980688, 3
29980771, -3
29980772, 3
29980779, -3
29989682, 4
29989761, -4
29989873, 4
29989966, -4
29990068, 4
29990138, -4
29990170, 4
29990180, -4
29990962, 3
29990965, -3
29990987, 3
29991001, -3
29991136, 3
29991222, -3
29991226, 3
29991228, -3
29997051, 5
29997091, -5
30000305, 3
30000333, -3
30000477, 3
30000503, -3
30000651, 3
30000700, -3
30000727, 3
30000749, -3
30000758, 3
30000759, -3
30002172, 5
30002182, -5
30002337, 5
30002343, -5
30002377, 5
30002444, -5
30002450, 5
30002456, -5
30004072, 3
30004118, -3
30004245, 3
30004262, -3
30004300, 3
30004322, -3
30004405, 3
30004487, -3
30004491, 3
30004495, -3
30007455, 5
30007518, -5
30007635, 5
30007643, -5
30007659, 5
30007704, -5
30007727, 5
30007751, -5
30018513, 3
30018524, -3
30018526, 3
30018540, -3
30018613, 3
30018647, -3
30018650, 3
30018651, -3
30022020, 3
30022052, -3
30022195, 3
30022293, -3
30023806, 2
30023823, -2
30023853, 2
30023884, -2
30023890, 2
30023894, -2
30023895, 2
30023897, -2
30023898, 2
30023905, -2
30023969, 2
30023977, -2
30024023, 2
30024069, -2
30024215, 2
30024245, -2
30024246, 2
30024261, -2
30024262, 2
30024263, -2
30024391, 2
30024424, -2
30025481, 3
30025494, -3
30025528, 3
30025549, -3
30026384, 3
30026397, -3
30026474, 3
30026494, -3
